views,comments,freq,month-year,moving-avg-views,piecewise-views,moving-avg-comments,piecewise-comments,moving-avg-freq,piecewise-freq
0,0,0,2010-07-01,0.0,4.214627676038093e-10,0.0,-1.4121167563261315e-13,0.0,1.905191797407467e-07
0,0,0,2010-08-01,0.0,4.125947501723134e-10,0.0,-1.3237586160772528e-13,0.0,2.0783918971366386e-07
0,0,0,2010-09-01,0.0,4.037267327408175e-10,0.0,-1.2354004758283742e-13,0.0,2.2515919968658102e-07
0,0,0,2010-10-01,0.0,3.948587153093216e-10,0.0,-1.1470423355794955e-13,0.0,2.424792096594982e-07
0,0,0,2010-11-01,0.0,3.859906978778257e-10,0.0,-1.0586841953306168e-13,0.0,2.5979921963241535e-07
0,0,0,2010-12-01,0.0,3.771226804463298e-10,0.0,-9.703260550817382e-14,0.0,2.771192296053325e-07
0,0,0,2011-01-01,0.0,3.682546630148339e-10,0.0,-8.819679148328595e-14,0.0,2.944392395782497e-07
0,0,0,2011-02-01,0.0,3.59386645583338e-10,0.0,-7.936097745839808e-14,0.0,3.1175924955116684e-07
0,0,0,2011-03-01,0.0,3.505186281518421e-10,0.0,-7.052516343351022e-14,0.0,3.29079259524084e-07
0,0,0,2011-04-01,0.0,3.416506107203462e-10,0.0,-6.168934940862235e-14,0.0,3.4639926949700116e-07
0,0,0,2011-05-01,0.0,3.327825932888503e-10,0.0,-5.285353538373448e-14,0.0,3.637192794699183e-07
0,0,0,2011-06-01,0.0,3.239145758573544e-10,0.0,-4.4017721358846614e-14,0.0,3.810392894428355e-07
0,0,0,2011-07-01,0.0,3.150465584258585e-10,0.0,-3.518190733395875e-14,0.0,3.9835929941575265e-07
0,0,0,2011-08-01,0.0,3.061785409943626e-10,0.0,-2.634609330907088e-14,0.0,4.156793093886698e-07
0,0,0,2011-09-01,0.0,2.973105235628667e-10,0.0,-1.7510279284183013e-14,0.0,4.32999319361587e-07
0,0,0,2011-10-01,0.0,2.884425061313708e-10,0.0,-8.674465259295146e-15,0.0,4.5031932933450414e-07
0,0,0,2011-11-01,0.0,2.795744886998749e-10,0.0,1.6134876559272048e-16,0.0,4.676393393074213e-07
0,0,0,2011-12-01,0.0,2.70706471268379e-10,0.0,8.997162790480587e-15,0.0,4.849593492803385e-07
0,0,0,2012-01-01,0.0,2.618384538368831e-10,0.0,1.7832976815368454e-14,0.0,5.022793592532557e-07
0,0,0,2012-02-01,0.0,2.529704364053872e-10,0.0,2.666879084025632e-14,0.0,5.195993692261728e-07
0,0,0,2012-03-01,0.0,2.441024189738913e-10,0.0,3.550460486514419e-14,0.0,5.3691937919909e-07
0,0,0,2012-04-01,0.0,2.352344015423954e-10,0.0,4.4340418890032055e-14,0.0,5.542393891720072e-07
0,0,0,2012-05-01,0.0,2.2636638411089948e-10,0.0,5.317623291491992e-14,0.0,5.715593991449243e-07
0,0,0,2012-06-01,0.0,2.1749836667940358e-10,0.0,6.201204693980779e-14,0.0,5.888794091178415e-07
0,0,0,2012-07-01,0.0,2.0863034924790768e-10,0.0,7.084786096469566e-14,0.0,6.061994190907587e-07
0,0,0,2012-08-01,0.0,1.9976233181641178e-10,0.0,7.968367498958352e-14,0.0,6.235194290636758e-07
0,0,0,2012-09-01,0.0,1.9089431438491588e-10,0.0,8.851948901447139e-14,0.0,6.40839439036593e-07
0,0,0,2012-10-01,0.0,1.8202629695341998e-10,0.0,9.735530303935926e-14,0.0,6.581594490095101e-07
0,0,0,2012-11-01,0.0,1.7315827952192408e-10,0.0,1.0619111706424712e-13,0.0,6.754794589824273e-07
0,0,0,2012-12-01,0.0,1.6429026209042818e-10,0.0,1.15026931089135e-13,0.0,0.07499115807074543
25653,44,1,2013-01-01,6413.25,6413.250000061875,11.0,11.000000000000002,0.25,0.149994758720037
0,0,0,2013-02-01,6413.25,6413.249999970591,11.0,10.999999999999932,0.25,0.2249983593693286
0,0,0,2013-03-01,6413.25,6413.249999879306,11.0,10.999999999999865,0.25,0.3000019600186202
0,0,0,2013-04-01,6413.25,6413.249999788008,11.0,10.999999999999794,0.25,0.25000492131544994
0,0,0,2013-05-01,0.0,3.569030923245009e-05,0.0,2.4987942584431266e-05,0.0,-6.449022004594712e-07
0,0,0,2013-06-01,0.0,-35.2054511932638,0.0,6.246352040051306e-06,0.0,-4.954700180692662e-07
0,0,0,2013-07-01,0.0,-15.403396046120179,0.0,-1.2495238504328654e-05,0.0,-3.4603783549691514e-07
0,0,0,2013-08-01,0.0,4.398659100967052,0.0,-3.123682905226133e-05,0.0,-1.9660565320211987e-07
0,0,0,2013-09-01,0.0,24.20071424811249,0.0,-4.997841959664129e-05,0.0,-4.7173470685279995e-08
0,0,0,2013-10-01,0.0,44.00276939525793,0.0,3.776334141036841e-05,0.0,1.0225871194258218e-07
0,0,0,2013-11-01,0.0,63.80482454239973,0.0,0.5250250493286188,0.0,2.5169089390431054e-07
528,7,1,2013-12-01,132.0,83.60687968942511,1.75,1.0500123353158415,0.25,0.2500000000000524
0,0,0,2014-01-01,132.0,103.40893483657419,1.75,1.5749996213030784,0.25,0.2500000000000431
0,0,0,2014-02-01,132.0,123.21098998371599,1.75,2.0999869072903294,0.25,0.2500000000000333
0,0,0,2014-03-01,132.0,131.97320230562036,1.75,1.7500011322780722,0.25,0.2500000000000244
0,0,0,2014-04-01,0.0,0.0002468055608915165,0.0,-3.244803614688152e-08,0.0,3.588163099976782e-09
0,0,0,2014-05-01,0.0,0.00023364250955637544,0.0,-3.1210546591609045e-08,0.0,2.294989087658905e-09
0,0,0,2014-06-01,0.0,0.00022047896345611662,0.0,-2.997305692531427e-08,0.0,1.001815519430238e-09
0,0,0,2014-07-01,0.0,0.0002073156792903319,0.0,-2.873548154980199e-08,0.0,-2.913616015121079e-10
0,0,0,2014-08-01,0.0,0.00019415238057263196,0.0,-2.749796301770857e-08,0.0,-1.5845387224544538e-09
0,0,0,2014-09-01,0.0,0.00018098884902428836,0.0,-2.6260503105390853e-08,0.0,-2.8777051852557634e-09
0,0,0,2014-10-01,0.0,0.00016782578313723207,0.0,-2.5022984573297435e-08,0.0,-4.1708787534844305e-09
0,0,0,2014-11-01,0.0,0.00015466248441953212,0.0,-2.3785496239270287e-08,0.0,-5.464052321713098e-09
0,0,0,2014-12-01,0.0,0.0001414989383192733,0.0,-2.254806119594832e-08,0.0,-6.757225889941765e-09
0,0,0,2015-01-01,0.0,0.00012833565415348858,0.0,-2.131045917508345e-08,0.0,-8.050399458170432e-09
0,0,0,2015-02-01,0.0,0.00011517235543578863,0.0,-2.0073024131761485e-08,0.0,-7.717801508988487e-09
0,0,0,2015-03-01,0.0,0.00010200904216617346,0.0,-1.8835450532606046e-08,0.0,-6.747569614162785e-09
0,0,0,2015-04-01,0.0,8.884575800038874e-05,0.0,-1.7597962198578898e-08,0.0,-5.777337719337083e-09
0,0,0,2015-05-01,0.0,7.568247383460402e-05,0.0,-1.636047386455175e-08,0.0,-4.807134246220812e-09
0,0,0,2015-06-01,0.0,6.251916056498885e-05,0.0,-1.5122921581678384e-08,0.0,-3.836930773104541e-09
0,0,0,2015-07-01,0.0,4.9355614464730024e-05,0.0,-1.3885490091070096e-08,0.0,-2.8666988782788394e-09
0,0,0,2015-08-01,0.0,3.619233029894531e-05,0.0,-1.2647944913624087e-08,0.0,-1.896495405162568e-09
0,0,0,2015-09-01,0.0,2.302904613316059e-05,0.0,-1.1410570266434661e-08,0.0,-9.262350886274362e-10
0,0,0,2015-10-01,0.0,9.865732863545418e-06,0.0,-1.017291140215093e-08,0.0,4.39541736341198e-11
0,0,0,2015-11-01,0.0,-3.2975804060697556e-06,0.0,-8.935479911542643e-09,0.0,1.0141860684598214e-09
0,0,0,2015-12-01,0.0,-1.6460835468024015e-05,0.0,-7.697984472088137e-09,0.0,1.9843895415760926e-09
0,0,0,2016-01-01,0.0,-2.962414873763919e-05,0.0,-6.4604392946421285e-09,0.0,2.954607225547079e-09
0,0,0,2016-02-01,0.0,-4.2786996345967054e-05,0.0,-5.2229509606149804e-09,0.0,3.92481069866335e-09
0,0,0,2016-03-01,0.0,-5.5950775276869535e-05,0.0,-3.985462626587832e-09,0.0,4.895042593489052e-09
0,0,0,2016-04-01,0.0,-6.91140303388238e-05,0.0,-2.7479742925606843e-09,0.0,5.865274488314753e-09
0,0,0,2016-05-01,0.0,-8.227734360843897e-05,0.0,-1.5104291151146754e-09,0.0,6.835506383140455e-09
0,0,0,2016-06-01,0.0,-8.240624553198756e-05,0.0,-2.729905190790305e-10,0.0,7.805709856256726e-09
0,0,0,2016-07-01,0.0,-7.303733569919941e-05,0.0,9.643201792641776e-10,0.0,8.775941751082428e-09
0,0,0,2016-08-01,0.0,-6.36683967625808e-05,0.0,2.201929305556405e-09,0.0,9.74617364590813e-09
0,0,0,2016-09-01,0.0,-5.429945782596219e-05,0.0,3.4394247450109106e-09,0.0,1.0716433962443261e-08
0,0,0,2016-10-01,0.0,-4.493095544680043e-05,0.0,4.676905973610701e-09,0.0,1.1686580592140672e-08
0,0,0,2016-11-01,0.0,-3.556163816038587e-05,0.0,5.914571943321789e-09,0.0,1.2656812486966373e-08
0,0,0,2016-12-01,0.0,-2.6192728327597718e-05,0.0,7.151939485083858e-09,0.0,1.3627044381792075e-08
0,0,0,2017-01-01,0.0,-1.6824284156096873e-05,0.0,8.389548611376085e-09,0.0,1.4597247854908346e-08
0,0,0,2017-02-01,0.0,-7.454792246699586e-06,0.0,9.627214581087173e-09,0.0,1.5567451328024617e-08
0,0,0,2017-03-01,0.0,1.913651924801259e-06,0.0,1.0864638966268103e-08,0.0,1.653768322285032e-08
0,0,0,2017-04-01,0.0,1.1282561757589412e-05,0.0,1.2101963875466026e-08,0.0,1.750791511767602e-08
0,0,0,2017-05-01,0.0,2.0651937251664845e-05,0.0,1.33396156343224e-08,0.0,1.8478118590792292e-08
0,0,0,2017-06-01,0.0,3.002038142316569e-05,0.0,1.4577054230358044e-08,0.0,1.9448350485617993e-08
0,0,0,2017-07-01,0.0,3.938929125595384e-05,0.0,1.581460651323141e-08,0.0,2.0418553958734265e-08
5086,13,1,2017-08-01,1271.5,1271.4999999997056,3.25,3.25,0.25,0.24999944319802125
0,0,0,2017-09-01,1271.5,1271.4999999997012,3.25,3.249999999999943,0.25,0.2999967340003309
0,0,0,2017-10-01,1271.5,1271.4999999997553,3.25,3.2499999999998863,0.25,0.2250001853239212
0,0,0,2017-11-01,1271.5,1271.4999999997508,3.25,3.249999999999801,0.25,0.15000363664745464
0,0,0,2017-12-01,0.0,6.406253305613063e-11,0.0,-2.8754776337791554e-14,0.0,0.07500708797107336
0,0,0,2018-01-01,0.0,-3.4015101846307516e-10,0.0,-2.220446049250313e-13,0.0,1.0539294692080148e-05
0,0,0,2018-02-01,0.0,1.8826540326699615e-10,0.0,-1.7408297026122455e-13,0.0,-1.2064111624826568e-06
0,0,0,2018-03-01,0.0,1.355147105641663e-10,0.0,-2.6645352591003757e-14,0.0,-1.1752109511931064e-06
0,0,0,2018-04-01,0.0,1.9826984498649836e-10,0.0,2.1316282072803006e-14,0.0,-1.1440106262028404e-06
0,0,0,2018-05-01,0.0,-7.312337402254343e-10,0.0,-3.197442310920451e-14,0.0,-1.1128104148716567e-06
0,0,0,2018-06-01,0.0,-7.22138793207705e-10,0.0,-3.375077994860476e-13,0.0,-1.0816102604116473e-06
0,0,0,2018-07-01,0.0,-6.075424607843161e-10,0.0,-2.0605739337042905e-13,0.0,-1.0504099354213814e-06
0,0,0,2018-08-01,0.0,-6.020854925736785e-10,0.0,-3.836930773104541e-13,0.0,-1.0192096673300455e-06
0,0,0,2018-09-01,0.0,2.1827872842550278e-10,0.0,-1.3500311979441904e-13,0.0,-9.880093991831984e-07
0,0,0,2018-10-01,0.0,-6.548361852765083e-10,0.0,-3.339550858072471e-13,0.0,-9.568091878797702e-07
0,0,0,2018-11-01,0.0,-7.021299097687006e-10,0.0,-4.263256414560601e-14,0.0,-9.256089197329231e-07
0,0,0,2018-12-01,0.0,-6.439222488552332e-10,0.0,-7.105427357601002e-15,0.0,-8.944087084294949e-07
0,0,0,2019-01-01,0.0,-6.366462912410498e-10,0.0,-1.7053025658242404e-13,0.0,-8.632084402826479e-07
0,0,0,2019-02-01,0.0,-5.748006515204906e-10,0.0,-2.842170943040401e-14,0.0,-8.320082289792197e-07
0,0,0,2019-03-01,0.0,-5.675246939063072e-10,0.0,-3.126388037344441e-13,0.0,-8.008079608323726e-07
0,0,0,2019-04-01,0.0,-5.675246939063072e-10,0.0,-1.9895196601282805e-13,0.0,-7.696076926855255e-07
0,0,0,2019-05-01,0.0,-5.675246939063072e-10,0.0,-1.7053025658242404e-13,0.0,-7.384074245386785e-07
0,0,0,2019-06-01,0.0,-5.093170329928398e-10,0.0,4.263256414560601e-14,0.0,-7.072072132352503e-07
0,0,0,2019-07-01,0.0,-5.529727786779404e-10,0.0,-1.9895196601282805e-13,0.0,-6.760070587752409e-07
0,0,0,2019-08-01,0.0,-1.418811734765768e-09,0.0,-1.2789769243681803e-13,0.0,-6.448066769415561e-07
0,0,0,2019-09-01,0.0,-4.874891601502895e-10,0.0,1.4210854715202004e-14,0.0,-6.136065224815468e-07
0,0,0,2019-10-01,0.0,-4.874891601502895e-10,0.0,-2.842170943040401e-14,0.0,-5.824061974912809e-07
0,0,0,2019-11-01,0.0,-4.147295840084553e-10,0.0,-2.5579538487363607e-13,0.0,-5.512059293444338e-07
0,0,0,2019-12-01,0.0,-3.055902197957039e-10,0.0,1.5631940186722204e-13,0.0,-5.200057180410056e-07
0,0,0,2020-01-01,0.0,-1.3533281162381172e-09,0.0,-2.842170943040401e-14,0.0,-4.888054498941585e-07
0,0,0,2020-02-01,0.0,-5.238689482212067e-10,0.0,1.1368683772161603e-13,0.0,-4.576052385907303e-07
0,0,0,2020-03-01,0.0,-2.9831426218152046e-10,0.0,8.526512829121202e-14,0.0,-4.264050272873021e-07
0,0,0,2020-04-01,0.0,-1.7462298274040222e-10,0.0,-1.7053025658242404e-13,0.0,-3.9520475914045505e-07
0,0,0,2020-05-01,0.0,-2.6921043172478676e-10,0.0,0.0,0.0,-3.64004490993608e-07
0,0,0,2020-06-01,0.0,-1.2078089639544487e-09,0.0,2.842170943040401e-14,0.0,-3.328042796901798e-07
0,0,0,2020-07-01,0.0,-1.076841726899147e-09,0.0,-8.526512829121202e-14,0.0,-3.0160395469991386e-07
0,0,0,2020-08-01,0.0,-2.6921043172478676e-10,0.0,0.0,0.0,-2.704036865530668e-07
0,0,0,2020-09-01,0.0,-2.6921043172478676e-10,0.0,-8.526512829121202e-14,0.0,-2.392034752496386e-07
0,0,0,2020-10-01,0.0,-2.6193447411060333e-10,0.0,-8.526512829121202e-14,0.0,-2.0800326394621038e-07
0,0,0,2020-11-01,0.0,-1.1932570487260818e-09,0.0,-1.1368683772161603e-13,0.0,-1.7680293895594446e-07
0,0,0,2020-12-01,0.0,-1.178705133497715e-09,0.0,-1.4210854715202004e-13,0.0,-1.456027844959351e-07
0,0,0,2021-01-01,0.0,-1.178705133497715e-09,0.0,1.4210854715202004e-13,0.0,-1.1440257319250691e-07
0,0,0,2021-02-01,0.0,-1.4551915228366852e-10,0.0,-2.8421709430404007e-13,0.0,-8.320219135882212e-08
0,0,0,2021-03-01,0.0,-1.1641532182693481e-10,0.0,-2.842170943040401e-14,0.0,-5.2001923211975054e-08
0,0,0,2021-04-01,0.0,-1.3096723705530167e-10,0.0,-1.4210854715202004e-13,0.0,-2.080182559538457e-08
0,0,0,2021-05-01,0.0,-1.0477378964424133e-09,0.0,-3.979039320256561e-13,0.0,1.0398499394881355e-08
0,0,0,2021-06-01,0.0,-9.167706593871117e-10,0.0,-4.263256414560601e-13,0.0,4.159871069830956e-08
0,0,0,2021-07-01,0.0,-9.167706593871117e-10,0.0,-3.410605131648481e-13,0.0,7.279897884515663e-08
0,0,0,2021-08-01,0.0,2.9103830456733704e-11,0.0,-2.2737367544323206e-13,0.0,1.0399913330516597e-07
0,0,0,2021-09-01,0.0,2.9103830456733704e-11,0.0,-2.5579538487363607e-13,0.0,1.3519940145201303e-07
0,0,0,2021-10-01,0.0,-9.167706593871117e-10,0.0,-2.8421709430404007e-13,0.0,1.6639978328569782e-07
0,0,0,2021-11-01,0.0,-8.87666828930378e-10,0.0,-5.115907697472721e-13,0.0,1.9759993774570717e-07
0,0,0,2021-12-01,0.0,-9.022187441587448e-10,0.0,-4.831690603168681e-13,0.0,2.2880043326622967e-07
0,0,0,2022-01-01,0.0,-9.022187441587448e-10,0.0,-5.684341886080801e-13,0.0,2.600003603525636e-07
0,0,0,2022-02-01,0.0,1.6007106751203537e-10,0.0,-1.1368683772161603e-13,0.0,2.9120062849941064e-07
0,0,0,2022-03-01,0.0,-7.8580342233181e-10,0.0,-3.979039320256561e-13,0.0,3.224008966462577e-07
0,0,0,2022-04-01,0.0,-7.8580342233181e-10,0.0,-3.410605131648481e-13,0.0,3.5360116479310477e-07
0,0,0,2022-05-01,0.0,-8.585629984736443e-10,0.0,-6.252776074688882e-13,0.0,3.8480154662678956e-07
0,0,0,2022-06-01,0.0,-7.712515071034431e-10,0.0,-4.547473508864641e-13,0.0,4.160017010867989e-07
0,0,0,2022-07-01,0.0,-7.712515071034431e-10,0.0,-5.115907697472721e-13,0.0,4.472019696777352e-07
0,0,0,2022-08-01,0.0,-8.731149137020111e-10,0.0,-5.115907697472721e-13,0.0,4.784021241377445e-07
0,0,0,2022-09-01,0.0,-7.421476766467094e-10,0.0,-4.547473508864641e-13,0.0,5.096023922845916e-07
0,0,0,2022-10-01,0.0,-6.548361852765083e-10,0.0,-4.547473508864641e-13,0.0,5.408026604314387e-07
0,0,0,2022-11-01,0.0,-7.275957614183426e-10,0.0,-4.547473508864641e-13,0.0,5.720029285782857e-07
0,0,0,2022-12-01,0.0,-5.966285243630409e-10,0.0,-3.979039320256561e-13,0.0,6.032033104119705e-07
