views,comments,freq,month-year,moving-avg-views,piecewise-views,moving-avg-comments,piecewise-comments,moving-avg-freq,piecewise-freq
0,0,0,2011-01-01,1487.75,1901.2411234773874,12.0,9.282979416327859,1.0,0.7384985245276594
5000,9,1,2011-02-01,2237.75,1923.081967330168,11.0,9.439373584118709,1.0,0.7486019484159461
4000,18,1,2011-03-01,2487.75,1944.9228111829489,7.5,9.595767751909559,0.75,0.7587053723042327
0,0,0,2011-04-01,2250.0,1966.7636550357297,6.75,9.75216191970041,0.5,0.7688087961925194
2000,3,1,2011-05-01,2750.0,1988.6044988885103,7.5,9.90855608749126,0.75,0.778912220080806
3000,2,1,2011-06-01,2250.0,2010.445342741291,5.75,10.06495025528211,0.75,0.7890156439690926
0,0,0,2011-07-01,1250.0,2032.2861865940718,1.25,10.22134442307296,0.5,0.7991190678573793
0,0,0,2011-08-01,1250.0,2054.1270304468526,1.25,10.37773859086381,0.5,0.8092224917456659
0,0,0,2011-09-01,750.0,2075.9678742996334,0.5,10.534132758654659,0.25,0.8193259156339525
0,0,0,2011-10-01,0.0,2097.8087181524143,0.0,10.690526926445509,0.0,0.8294293395222392
2537,13,3,2011-11-01,634.25,2119.6495620051946,3.25,10.846921094236357,0.75,0.8395327634105259
0,0,0,2011-12-01,634.25,2141.4904058579755,3.25,11.003315262027208,0.75,0.8496361872988125
9000,49,2,2012-01-01,2884.25,2163.3312497107563,15.5,11.159709429818058,1.25,0.9639895911976983
1982,9,2,2012-02-01,3379.75,2185.1720935635367,17.75,11.316103597608908,1.75,1.4783558842228381
5000,8,1,2012-03-01,3995.5,4004.3374032527854,16.5,11.472497765399758,1.25,1.9927221772479782
22000,13,4,2012-04-01,9495.5,9452.230975854478,19.75,11.628891933190609,2.25,2.507088470273118
11942,58,6,2012-05-01,10231.0,10382.51628606221,22.0,11.785286100981459,3.25,3.0214547632982582
9000,69,4,2012-06-01,11985.5,9244.519761425967,37.0,11.94168026877231,3.75,3.535821056323398
2000,0,1,2012-07-01,11235.5,8106.523236789726,35.0,12.09807443656316,3.75,3.7000599287183875
0,0,0,2012-08-01,5735.5,6968.526712153478,31.75,12.25446860435401,2.75,2.7749985795074115
1718,6,2,2012-09-01,3179.5,5830.530187517237,18.75,12.410862772144856,1.75,1.849937230296435
3000,1,1,2012-10-01,1679.5,4692.533662880989,1.75,12.567256939935707,1.0,0.9248758810854598
0,0,0,2012-11-01,1179.5,3554.5371382447556,1.75,12.723651107726557,0.75,0.7592634600425412
3657,8,3,2012-12-01,2093.75,2416.5406136085076,3.75,12.880045275517407,1.5,0.9184436168072447
0,0,0,2013-01-01,1664.25,1278.5440889722668,2.25,13.036439443308257,1.0,1.0776237735719483
0,0,0,2013-02-01,914.25,140.5475643360187,2.0,13.192833611099108,0.75,1.2368039303366505
3000,7,1,2013-03-01,1664.25,-997.4489603002294,3.75,13.349227778889958,1.0,1.395984087101354
8902,20,4,2013-04-01,2975.5,2937.580337087671,6.75,13.505621946680808,1.25,1.5551642438660584
55000,29,2,2013-05-01,16725.5,16762.15430300295,14.0,13.662016114471658,1.75,1.714344400630762
0,0,0,2013-06-01,16725.5,20667.53102387801,14.0,13.818410282262509,1.75,1.8735245573954646
10866,26,4,2013-07-01,18692.0,18059.68328640095,18.75,13.974804450053355,2.5,2.032704714160168
23000,25,4,2013-08-01,22216.5,15451.835548923875,20.0,14.131198617844206,2.5,2.1918848709248717
5952,9,3,2013-09-01,9954.5,12843.987811446801,15.0,14.287592785635056,2.75,2.3510650276895735
4000,12,2,2013-10-01,10954.5,10236.140073969727,18.0,14.443986953425906,3.25,2.5102451844542806
798,1,1,2013-11-01,8437.5,7628.292336492683,11.75,14.600381121216756,2.5,2.669425341218984
1000,3,1,2013-12-01,2937.5,5020.444599015609,6.25,14.756775289007606,1.75,2.828605497983686
19000,44,6,2014-01-01,6199.5,6189.925589670078,15.0,14.913169456798457,2.5,2.9877856547483894
46000,45,7,2014-02-01,16699.5,16665.09165050101,23.25,15.069563624589307,3.75,3.146965811513093
4000,12,2,2014-03-01,17500.0,17866.62920198604,26.0,17.72752283866441,4.0,4.000841930086221
12666,20,7,2014-04-01,20416.5,17677.212076972413,30.25,22.744429849852832,5.5,5.498662367926073
24776,55,11,2014-05-01,21860.5,17487.794951958786,33.0,27.761336861041254,6.75,6.162153883144864
12549,28,5,2014-06-01,13497.75,17298.377826945187,28.75,32.77824387222967,6.25,6.151463840187194
13000,19,5,2014-07-01,15747.75,17108.960701931617,30.5,37.795150883418096,7.0,6.140773797229524
13628,43,7,2014-08-01,15988.25,16919.543576918048,36.25,42.81205789460652,7.0,6.130083754271858
16000,62,2,2014-09-01,13794.25,16730.12645190445,38.0,47.82896490579494,4.75,6.119393711314192
14655,35,8,2014-10-01,14320.75,16540.709326890763,39.75,52.84587191698336,5.5,6.108703668356533
11926,41,6,2014-11-01,14052.25,16351.292201877252,45.25,57.862778928171785,5.75,6.098013625398867
31822,191,10,2014-12-01,18600.75,16161.875076863624,82.25,62.87968593936021,6.5,6.087323582441197
17000,39,4,2015-01-01,18850.75,15972.457951849967,76.5,67.89659295054864,7.0,6.076633539483531
12883,43,7,2015-02-01,18407.75,15783.040826836455,78.5,72.91349996173705,6.75,6.065943496525865
5000,34,3,2015-03-01,16676.25,15593.623701822711,76.75,77.93040697292548,6.0,6.055253453568195
24396,56,7,2015-04-01,14819.75,15404.206576809112,43.0,42.68926742435852,5.25,6.044563410610532
12000,76,4,2015-05-01,13569.75,15214.78945179563,52.25,52.842866288030024,5.25,6.033873367652859
38000,87,9,2015-06-01,19849.0,19892.42448293022,63.25,62.99646515170156,5.75,6.0231833246951965
36000,117,8,2015-07-01,27599.0,26559.635715859895,84.0,73.15006370608864,7.0,6.012493281737527
22000,64,5,2015-08-01,27000.0,26125.068140009556,86.0,72.78539802321342,6.5,6.001803238779868
24000,66,5,2015-09-01,30000.0,25690.500564159367,83.5,72.42073234033813,6.75,5.991113195822191
15000,31,2,2015-10-01,24250.0,25255.932988309032,69.5,72.0560666574629,5.0,5.980423152864525
23000,73,6,2015-11-01,21000.0,24821.36541245869,58.5,71.69140097458762,4.5,5.969733109906862
26000,72,5,2015-12-01,22000.0,24386.797836608355,60.5,71.32673529171245,4.5,5.959043066949199
12000,23,3,2016-01-01,19000.0,23952.230260757904,49.75,70.96206960883706,4.0,5.9483530239915225
16000,39,6,2016-02-01,19250.0,23517.662684907627,51.75,70.59740392596177,5.0,5.937662981033867
46000,143,11,2016-03-01,25000.0,23083.09510905741,69.25,70.23273824308649,6.25,5.92697293807619
13000,72,5,2016-04-01,21750.0,22648.52753320709,69.25,69.86807256021132,6.25,5.916282895118528
38000,74,6,2016-05-01,28250.0,22213.959957356725,82.0,69.50340687733592,7.0,5.905592852160865
10952,70,6,2016-06-01,26988.0,21779.392381506535,89.75,69.13874119446064,7.0,5.894902809203195
45841,70,10,2016-07-01,26948.25,21344.824805655924,71.5,68.21966397189908,6.75,5.8842127662455255
9928,46,4,2016-08-01,26180.25,20910.25722980575,65.0,66.17443500247532,6.5,5.87352272328787
17000,102,5,2016-09-01,20930.25,20475.689653955604,72.0,64.12920603305133,6.25,5.846158584498369
16000,49,5,2016-10-01,22192.25,20041.122078105138,66.75,62.08397706362757,6.0,5.622910650591173
7000,42,2,2016-11-01,12482.0,19606.554502254963,59.75,60.038748094203584,4.0,5.399662716683977
17000,61,9,2016-12-01,14250.0,19171.9869264047,63.5,57.993519124779596,5.25,5.176414782776789
46000,67,6,2017-01-01,21500.0,18737.419350554293,54.75,55.948290155355835,5.5,4.953166848869586
4000,17,2,2017-02-01,18500.0,18302.851774704002,46.75,53.903061185932074,4.75,4.729918914962397
3000,19,2,2017-03-01,17500.0,17868.284198853653,41.0,51.857832216508314,4.75,4.506670981055201
16000,74,5,2017-04-01,17250.0,17433.71662300342,44.25,49.8126032470841,3.75,4.28342304714802
13000,43,4,2017-05-01,9000.0,16999.149047153245,38.25,47.76737427766102,3.25,4.060175113240824
33000,58,5,2017-06-01,16250.0,16564.58147130272,48.5,45.72214530823703,4.0,3.8369271793336424
11000,24,4,2017-07-01,18250.0,16130.013895452488,49.75,43.676916338813044,4.5,3.6136792454264395
9000,37,3,2017-08-01,16500.0,15695.44631960208,40.5,41.631687369389056,4.0,3.390431311519251
3000,7,2,2017-09-01,14000.0,15260.878743751848,31.5,39.58645839996552,3.5,3.167183377612062
2000,9,1,2017-10-01,6250.0,14826.311167901265,19.25,37.54122943054108,2.5,2.9439354437048593
22000,20,3,2017-11-01,9000.0,14391.74359205109,18.25,35.496000461117546,2.25,2.7206875097976706
18000,85,2,2017-12-01,11250.0,13957.176016200858,30.25,33.450771491693104,2.0,2.503813209655564
32000,88,5,2018-01-01,18500.0,13522.608440350625,50.5,31.405542522270025,2.75,2.459849265054253
9000,23,2,2018-02-01,20250.0,13088.040864500392,54.0,29.360313552846037,3.0,2.4158853204529276
8000,6,2,2018-03-01,16750.0,12653.473288649984,50.5,27.315084583422504,2.75,2.3719213758516235
10000,28,3,2018-04-01,14750.0,12218.905711475469,36.25,25.269855613998516,3.0,2.3279574312503053
5000,23,1,2018-05-01,8000.0,11234.095575093932,20.0,23.224626644574528,2.0,2.283993486648994
16000,27,5,2018-06-01,9750.0,10249.285438712279,21.0,21.179397675150994,2.75,2.2400295420476617
12000,5,2,2018-07-01,10750.0,9264.47530233051,20.75,19.13416870572655,2.75,2.1960655974463577
7000,6,2,2018-08-01,10000.0,8279.665165948798,15.25,17.088939736302564,2.5,2.1521016528450394
0,0,0,2018-09-01,8750.0,7294.855029567028,9.5,15.04371076687903,2.25,2.1081377082437354
5000,5,2,2018-10-01,6000.0,6310.044893185492,4.0,12.998481797455497,1.5,2.06417376364241
4000,8,1,2018-11-01,4000.0,5325.2347568035475,4.75,10.95325282803151,1.25,2.020209819041099
0,0,0,2018-12-01,2250.0,4340.424620422476,3.25,10.217522638452465,0.75,1.9762458744397877
9000,36,2,2019-01-01,4500.0,3355.6144840403576,12.25,10.779903529333751,1.25,1.9322819298384624
3000,10,1,2019-02-01,4000.0,3043.0790971843526,13.5,11.342284420216401,1.0,1.8883179852371512
2000,4,1,2019-03-01,3500.0,3263.61103704141,12.5,11.904665311098142,1.0,1.84435404063584
2000,11,1,2019-04-01,4000.0,3484.142976898642,15.25,12.467046201979429,1.25,1.8003900960345294
3000,11,1,2019-05-01,2500.0,3704.674916755699,9.0,13.029427092862534,1.0,1.7564261514332182
7000,42,3,2019-06-01,3500.0,3925.2068566130474,17.0,13.591807983743365,1.5,1.7124622068318929
4752,10,3,2019-07-01,4188.0,4145.738796470338,18.5,14.15418887462647,2.0,1.6684982622305675
1000,1,1,2019-08-01,3938.0,4366.270736327453,16.0,14.716569765508211,2.0,1.6245343176292848
4000,18,3,2019-09-01,4188.0,4586.802676184569,17.75,15.278950656389497,2.5,1.5805703730279594
6000,17,2,2019-10-01,3938.0,4807.334616041742,11.5,15.841331547273512,2.25,1.536606428426634
8000,24,2,2019-11-01,4750.0,5027.866555898858,15.0,16.4037124381548,2.0,1.492642483825323
2000,10,1,2019-12-01,5000.0,5248.398495756381,17.25,16.966093329036084,2.0,1.4486785392240122
2000,11,1,2020-01-01,4500.0,5468.930435613147,15.5,17.52847421991828,1.5,1.4047145946227007
21998,70,4,2020-02-01,8499.5,5689.462375470786,28.75,22.82596437681314,2.0,1.36075065002139
1000,13,1,2020-03-01,6749.5,5909.994315327669,26.0,31.6821050694276,1.75,1.3167867054200642
8000,51,1,2020-04-01,8249.5,6130.52625518525,36.25,40.53824576204116,1.75,1.2728227608187677
4000,8,2,2020-05-01,8749.5,6351.058195041842,35.5,49.39438645465471,2.0,1.2288588162174419
20000,246,1,2020-06-01,8250.0,6571.590134899365,79.5,58.25052714726735,1.25,1.184894871616117
0,0,0,2020-07-01,8000.0,6792.122074756422,76.25,67.1066678398809,1.0,1.1409309270148054
0,0,0,2020-08-01,6000.0,7012.654014613945,63.5,75.96280853249445,0.75,1.0969669824135089
0,0,0,2020-09-01,5000.0,7233.185954471235,61.5,61.497751595895096,0.25,1.053003037812183
2000,3,1,2020-10-01,500.0,7453.717894328176,0.75,0.7532425525551787,0.25,1.0090390932108866
14000,75,2,2020-11-01,4000.0,7674.249834185233,19.5,16.663851372308528,0.75,0.965078464296333
10000,86,3,2020-12-01,6500.0,7894.781774042174,41.0,46.66565859917125,1.5,1.7350362554741174
16649,154,6,2021-01-01,10662.25,8115.313713899697,79.5,76.66746582603395,3.0,2.5049940466519
9000,54,4,2021-02-01,12412.25,8335.845653756754,92.25,80.27924227750674,3.75,3.2749518378296862
2000,11,1,2021-03-01,9412.25,8556.377593614277,76.25,72.67457362814025,3.5,4.044909629007455
8518,47,4,2021-04-01,9041.75,8776.909533470985,66.5,65.06990497877462,3.75,4.208382833080879
20000,36,4,2021-05-01,9879.5,8433.686833030417,37.0,57.46523632940898,3.25,3.818491579045297
14881,45,6,2021-06-01,11349.75,8050.649447749687,34.75,49.860567680043346,3.75,3.4286003250097252
8000,65,1,2021-07-01,12849.75,7667.612062469191,48.25,42.2558990306768,3.75,3.038709070974157
1960,12,2,2021-08-01,11210.25,7284.5746771884615,39.5,34.65123038131105,3.25,2.648817816938571
4000,9,2,2021-09-01,7210.25,6901.5372919079655,32.75,27.04656173194644,2.75,2.258926562903003
0,0,0,2021-10-01,3490.0,6518.499906626654,21.5,19.44189308258092,1.25,1.869035308867419
0,0,0,2021-11-01,1490.0,6135.462521346506,5.25,12.494286910679017,1.0,1.479144054831849
0,0,0,2021-12-01,1000.0,5752.4251360655435,2.25,13.973248439541027,0.5,0.5357142857142272
2000,18,1,2022-01-01,500.0,5369.387750784697,4.5,15.452209968403718,0.25,0.6964285714285143
9000,97,3,2022-02-01,2750.0,4986.350365503736,28.75,16.931171497266412,1.0,0.8571428571427733
967,5,1,2022-03-01,2991.75,4603.31298022289,30.0,18.410133026130012,1.25,1.0178571428570455
584,5,1,2022-04-01,3137.75,4220.275594942509,31.25,19.88909455499111,1.5,1.178571428571363
5000,23,1,2022-05-01,3887.75,3837.2382096617794,32.5,21.368056083854945,1.5,1.3392857142856496
2000,13,1,2022-06-01,2137.75,3454.2008243814,11.5,22.847017612716954,1.0,1.4999999999999218
5000,53,2,2022-07-01,3146.0,3071.1634391004372,23.5,24.325979141580333,1.25,1.66071428571421
7949,46,5,2022-08-01,4987.25,2688.1260538197075,33.75,25.804940670443244,2.25,1.8214285714284948
2000,7,1,2022-09-01,4237.25,2305.0886685392106,29.75,27.28390219930435,2.25,1.982142857142783
1000,4,1,2022-10-01,3987.25,1922.0512832583645,27.5,28.762863728167716,2.25,2.142857142857096
3751,62,4,2022-11-01,3675.0,1539.0138979777512,29.75,30.24182525702973,2.75,2.3035714285713595
679,4,1,2022-12-01,1857.5,1155.9765126967986,19.25,31.720786785893193,1.75,2.4642857142856505
