views,comments,freq,month-year,moving-avg-views,piecewise-views,moving-avg-comments,piecewise-comments,moving-avg-freq,piecewise-freq
5000,9,1,2011-02-01,5461.25,5623.706812228629,28.25,24.21423284657459,3.0,2.5359436392495933
5000,7,1,2011-03-01,6461.25,5053.5461220105935,29.25,20.93491109560125,3.0,2.458764285951248
2000,2,1,2011-04-01,5473.5,4483.385431792674,21.5,17.655589344627856,2.25,2.381584932652899
0,0,0,2011-05-01,3000.0,3913.224741574726,4.5,14.376267593654234,0.75,2.3044055793545537
5000,13,2,2011-06-01,3000.0,3343.064051356778,5.5,11.09694584268118,1.0,2.2272262260562083
3181,12,4,2011-07-01,2545.25,2772.9033611388586,6.75,7.8176240917078985,1.75,2.150046872757856
3705,5,3,2011-08-01,2971.5,2202.742670920794,7.5,4.538302340734276,2.25,2.072867519459514
0,0,0,2011-09-01,2971.5,1632.581980702962,7.5,1.258980589760995,2.25,1.9956881661611687
1000,4,1,2011-10-01,1971.5,1082.2984484710717,5.25,1.1542202527926273,2.0,1.9185088128628163
5831,21,3,2011-11-01,2634.0,1303.9870778582322,7.5,1.8731472257528932,1.75,1.8413294595644745
1000,6,1,2011-12-01,1957.75,1525.6757072453345,7.75,2.5920741987133855,1.25,1.7641501062661291
4000,30,3,2012-01-01,2957.75,1747.364336632466,15.25,3.3110011716739933,2.0,1.6869707529677802
0,0,0,2012-02-01,2707.75,1969.052966019423,14.25,4.02992814463494,1.75,1.6097913996694349
3621,21,2,2012-03-01,2155.25,2190.741595406554,14.25,4.748855117595205,1.5,1.5326120463710895
0,0,0,2012-04-01,1905.25,2412.4302247936857,12.75,5.467782090555701,1.25,1.4554326930727406
631,0,1,2012-05-01,1063.0,2634.118854180584,5.25,6.186709063516194,0.75,1.3782533397743952
3000,7,2,2012-06-01,1813.0,2855.80748356789,7.0,6.905636036476913,1.25,1.3010739864760499
4000,11,3,2012-07-01,1907.75,3077.4961129549056,4.5,7.624563009437296,1.5,1.223894633177701
0,0,0,2012-08-01,1907.75,3299.184742342095,4.5,8.343489982398012,1.5,1.146715279879352
8000,19,3,2012-09-01,3750.0,3520.8733717291107,9.25,9.062416955358394,2.0,1.0695359265810067
0,0,0,2012-10-01,3000.0,3742.5620011163574,7.5,9.781343928318549,1.5,1.1377312360394383
1000,4,1,2012-11-01,2250.0,3964.250630503315,5.75,10.500270901279151,1.0,1.2707186983488716
6000,31,3,2012-12-01,3750.0,4185.939259890329,13.5,11.219197874240102,1.75,1.4037061606583046
0,0,0,2013-01-01,1750.0,4407.627889277577,8.75,11.938124847200363,1.0,1.5366936229677375
0,0,0,2013-02-01,1750.0,4629.316518664535,8.75,12.657051820160632,1.0,1.6696810852771637
9963,15,2,2013-03-01,3990.75,4851.005148051781,11.5,13.375978793121803,1.25,1.8026685475865962
5774,11,4,2013-04-01,3934.25,5072.693777438855,6.5,14.094905766082306,1.5,1.9356560098960296
18000,36,5,2013-05-01,8434.25,5294.382406825813,15.5,14.81383273904234,2.75,2.0686434722054625
2000,5,1,2013-06-01,8934.25,5516.071036213001,16.75,15.532759712003056,3.0,2.2016309345148954
8637,21,4,2013-07-01,8602.75,5737.759665600017,18.25,16.25168668496333,3.5,2.334618396824329
2912,7,2,2013-08-01,7887.25,5959.448294987207,17.25,16.970613657924503,3.0,2.4676058591337546
5000,7,2,2013-09-01,4637.25,6181.136924374223,10.0,17.689540630884537,2.25,2.6005933214431876
2000,0,1,2013-10-01,4637.25,6402.825553761526,8.75,18.408467603845267,2.25,2.7335807837526205
8834,15,4,2013-11-01,4686.5,6624.514183148483,7.25,19.127394576805756,2.25,2.8665682460620467
8000,12,4,2013-12-01,5958.5,6846.202812535441,8.5,19.846321549766017,2.75,3.000334670151082
6699,20,3,2014-01-01,6383.25,7067.891441922631,11.75,20.565248522726733,3.0,3.3218197884550995
21000,59,6,2014-02-01,11133.25,7289.580071309705,26.5,21.284175495687464,4.25,3.6433049067591243
11000,38,4,2014-03-01,11674.75,7511.26870069695,32.25,22.003102468647953,4.25,3.9647900250631567
5000,20,3,2014-04-01,10924.75,7732.957330083907,34.25,22.722029441607987,4.0,4.286275143367176
8622,28,6,2014-05-01,11405.5,7954.645959471214,36.25,23.440956414568717,4.75,4.6077602616712
14379,21,7,2014-06-01,9750.25,8176.334588858055,26.75,24.159883387529675,5.0,4.929245379975225
8000,13,4,2014-07-01,9000.25,8398.02321824513,20.5,24.87881036049015,5.0,5.250730498279243
16855,11,4,2014-08-01,11964.0,8619.711847632432,18.25,25.597737333450198,5.25,5.049509906317674
4000,9,2,2014-09-01,10808.5,8841.40047701939,13.5,26.316664306410672,4.25,4.223678507175903
3000,4,1,2014-10-01,7963.75,9063.089106406347,9.25,27.03559127937163,2.75,3.397847108034116
9619,17,5,2014-11-01,8368.5,9284.777735793654,10.25,27.75451825233168,3.0,2.572015708892337
9822,24,3,2014-12-01,6610.25,9506.46636518096,13.5,28.47344522529238,2.75,2.3323757236674094
29000,50,2,2015-01-01,12860.25,9728.154994567802,23.75,29.19237219825311,2.75,2.416202586524027
14000,31,4,2015-02-01,15610.25,9949.843623954872,30.5,29.911299171213614,3.5,2.500029449380658
5000,23,2,2015-03-01,14455.5,10171.532253342179,32.0,30.630226144173406,2.75,2.5838563122372724
1000,12,1,2015-04-01,12250.0,10393.220882729016,29.0,31.34915311713482,2.25,2.667683175093898
9000,49,2,2015-05-01,7250.0,10614.909512116094,28.75,32.068080090095094,2.25,2.7515100379505224
6000,29,3,2015-06-01,5250.0,10836.59814150328,28.25,32.787007063055796,2.0,2.835336900807146
14808,69,6,2015-07-01,7702.0,11058.28677089059,39.75,33.505934036015844,3.0,2.9191637636637617
11000,46,5,2015-08-01,10202.0,11279.975400277428,48.25,34.2248610089768,4.0,3.002990626520395
7000,10,2,2015-09-01,9702.0,11501.664029664622,38.5,34.94378798193705,4.0,3.08681748937701
6000,90,2,2015-10-01,9702.0,11723.352659051809,53.75,35.66271495489755,3.75,3.170644352233637
6000,11,2,2015-11-01,7500.0,11945.041288438762,39.25,36.38164192785783,2.75,3.254471215090259
3000,12,1,2015-12-01,5500.0,12166.72991782584,30.75,37.1005689008183,1.75,3.3382980779468827
13000,32,3,2016-01-01,7000.0,12388.41854721291,36.25,37.81949587377903,2.0,3.422124940803508
8000,43,4,2016-02-01,7500.0,12610.107176600104,24.5,38.538422846740445,2.5,3.5059518036601265
13000,47,3,2016-03-01,9250.0,12831.795805987058,33.5,39.257349819700465,2.75,3.5897786665167537
23000,96,5,2016-04-01,14250.0,13053.484435374245,54.5,39.976276792660514,3.75,3.6736055293733756
14000,71,4,2016-05-01,14500.0,13275.173064761322,64.25,40.69520376562102,4.0,3.7574323922300046
16952,81,7,2016-06-01,16738.0,13496.861694148392,73.75,41.414125631549524,4.75,3.8412592550866194
15000,33,4,2016-07-01,17238.0,13718.55032353547,70.25,41.65418979769379,5.0,3.925086117943245
12000,20,4,2016-08-01,14488.0,13940.238952922657,51.25,41.89425396383899,4.75,4.008912980799863
2000,10,1,2016-09-01,11488.0,14161.92758230996,36.0,42.13431812998505,4.0,4.092739843656492
19945,37,6,2016-10-01,12236.25,14383.61621169692,25.0,42.37438229612934,3.75,4.1765667065131105
13000,16,3,2016-11-01,11736.25,14605.304841083758,20.75,42.61444646227315,3.5,4.2603935693697395
34000,66,9,2016-12-01,17236.25,14826.993470470952,32.25,42.85451062841784,4.75,4.344220432226351
21000,85,5,2017-01-01,21986.25,15048.682099857906,51.0,43.094574794563044,5.75,4.42804729508299
5000,10,2,2017-02-01,18250.0,15270.37072924545,44.25,43.33463896070725,4.75,4.511874157939598
9000,21,3,2017-03-01,17250.0,15492.05935863241,45.5,43.574703126852455,4.75,4.5957010207962234
8000,15,3,2017-04-01,10750.0,15713.747988019364,32.75,43.8147672929972,3.25,4.679527883652845
14000,29,5,2017-05-01,9000.0,15935.436617406784,18.75,44.054831459141894,3.25,4.763354746509467
36000,49,6,2017-06-01,16750.0,16157.125246793395,28.5,44.29489562528664,4.25,4.847181609366096
15000,27,7,2017-07-01,18250.0,16378.81387618035,30.0,44.53495979143133,5.25,4.931008472222722
14000,54,5,2017-08-01,19750.0,16600.502505567893,39.75,44.77502395757648,5.75,5.014835335079347
31000,88,6,2017-09-01,24000.0,16822.191134954846,54.5,45.01508812372077,6.0,5.098662197935965
15000,51,4,2017-10-01,18750.0,16865.221687430814,55.0,45.255152289865975,5.5,5.182489060792577
16000,83,3,2017-11-01,19000.0,16279.360491981504,69.0,45.49521645601072,4.5,4.577961065348042
13000,34,3,2017-12-01,18750.0,15693.499296531489,64.0,45.73528062215496,4.0,3.830612793525372
7000,17,2,2018-01-01,12750.0,15107.638101081015,46.25,41.145824412263266,3.0,3.08326452170272
4000,4,2,2018-02-01,10000.0,14521.776905631697,34.5,36.5563680315031,2.5,2.5559620661211753
17000,43,5,2018-03-01,10250.0,13935.915710181442,24.5,31.966911650743782,3.0,2.706108299240114
12000,20,4,2018-04-01,10000.0,13350.0545147312,21.0,27.377455269984466,3.25,2.85625453235906
17543,22,5,2018-05-01,12635.75,12764.193319281185,22.25,22.787998889226515,4.0,3.0064007654780056
13000,21,2,2018-06-01,14885.75,12178.332123831759,26.5,18.198542508467256,4.0,3.1565469985969443
2000,3,2,2018-07-01,11135.75,11592.470928381626,16.5,16.44561970572829,3.25,3.30669323171589
25000,59,6,2018-08-01,14385.75,11006.60973293161,26.25,19.160308033303636,3.75,3.456839464834843
5000,12,3,2018-09-01,11250.0,10420.74853748217,23.75,21.87499636087847,3.25,3.6069856979537747
9000,9,4,2018-10-01,10250.0,9834.887342031812,20.75,24.58968468845285,3.75,3.7571319310727134
8000,33,3,2018-11-01,11750.0,9249.02614658192,28.25,27.304373016027284,4.0,3.9072781641916663
2000,1,1,2018-12-01,6000.0,8663.164951132145,13.75,30.01906134360206,2.75,4.057424397310598
12000,30,3,2019-01-01,7750.0,8077.303755682355,18.25,32.73374967117735,2.75,4.207570630429558
18000,40,6,2019-02-01,10000.0,10002.298523052465,26.0,35.44843799875218,3.25,4.3577168635484895
61980,160,9,2019-03-01,23495.0,23489.62099918585,57.75,38.16312632632798,4.75,4.507863096667428
9000,7,1,2019-04-01,25245.0,27889.82025800286,59.25,40.87781465390276,4.75,4.658009329786374
14000,45,6,2019-05-01,25745.0,23363.192643777336,63.0,43.592502981477196,5.5,4.80815556290532
3000,4,2,2019-06-01,21995.0,18836.565029551595,54.0,46.30719130905203,4.5,4.958301796024266
8752,40,3,2019-07-01,8688.0,14309.938073600284,24.0,49.02187963662641,3.0,5.1084480291432115
21000,95,11,2019-08-01,11688.0,14030.289819509824,46.0,51.7365679642017,5.5,5.258594262262136
5960,17,4,2019-09-01,9678.0,13750.64156541894,39.0,54.45125629177653,5.0,5.408740495381096
35863,125,9,2019-10-01,17893.75,13470.993311328248,69.25,57.165944619351876,6.75,5.558886728500028
4000,8,3,2019-11-01,16705.75,13191.345057237992,61.25,59.8806329469262,6.75,5.709032961618988
18385,126,10,2019-12-01,16052.0,12911.69680314686,69.0,62.59532127450103,6.5,5.859179194737912
4000,23,2,2020-01-01,15562.0,12632.048549055962,70.5,65.31000960207587,6.0,6.009325427856879
13000,62,8,2020-02-01,9846.25,12352.400294965704,54.75,68.02469792965115,5.75,6.159471660975804
26000,111,8,2020-03-01,15346.25,12072.75204087478,80.5,70.73938625722604,7.0,6.30961789409475
10000,67,5,2020-04-01,13250.0,11793.103786784115,65.75,69.55148606512554,5.75,6.384501263731359
9000,42,6,2020-05-01,14500.0,11513.455532693886,70.5,68.36358429230793,6.75,6.1661043901832215
8500,99,7,2020-06-01,13375.0,11233.80727860322,79.75,67.17568251949014,6.5,5.947707516635084
8680,54,6,2020-07-01,9045.0,10954.159024512031,65.5,65.98778074667247,6.0,5.7293106430869045
4000,28,2,2020-08-01,7545.0,10674.510770421832,55.75,64.79987897385439,5.25,5.510913769538767
8000,56,5,2020-09-01,7295.0,10394.862516330882,59.25,63.61197720103627,5.0,5.292516895990644
6000,25,3,2020-10-01,6670.0,10115.214262240217,40.75,62.42407542822047,4.0,5.074120022442486
14628,139,8,2020-11-01,8157.0,9835.566008149719,62.0,61.23617365540234,4.5,4.855723148894363
2308,7,3,2020-12-01,7734.0,9555.917754059003,56.75,60.04827188258415,4.75,4.6373262753462114
11000,93,3,2021-01-01,8484.0,9276.269499968636,66.0,58.86037010976739,4.25,4.4189294017980885
12387,81,9,2021-02-01,10080.75,8996.62124587773,80.0,57.672468336949265,5.75,4.200532528249937
10600,70,3,2021-03-01,9073.75,8716.97299178678,62.75,56.48456656413068,4.5,3.982135654701821
2000,14,1,2021-04-01,8996.75,8437.324737696516,64.5,55.29666479131352,4.0,3.7637387811536627
3000,4,1,2021-05-01,6996.75,8157.676483605857,42.25,54.108763018495274,3.5,3.5453419076055184
16000,86,4,2021-06-01,7900.0,7878.028229514719,43.5,52.92086124567811,2.25,3.326945034251401
17816,138,6,2021-07-01,9704.0,7598.379975424468,60.5,51.73295947286049,3.0,3.3266942016567906
2000,9,1,2021-08-01,9704.0,7318.73172133397,59.25,50.54505770004367,3.0,3.3264433690621806
6088,37,6,2021-09-01,10476.0,7039.083467242846,67.5,49.357155927225605,4.25,3.3261925364675986
4479,35,3,2021-10-01,7595.75,6759.435213152421,54.75,48.16925415440923,4.0,3.325941703872988
3139,12,3,2021-11-01,3926.5,6479.786959061399,23.25,46.9813523815898,3.25,3.3256908712784203
4000,10,3,2021-12-01,4426.5,6200.138704970741,23.5,45.79345060877206,3.75,3.325440038683824
5000,98,3,2022-01-01,4154.5,5920.490450880301,38.75,44.605548835954906,3.0,3.3251892060892136
1000,22,1,2022-02-01,3284.75,5640.842196789861,35.5,43.417647063137295,2.5,3.3249383734946316
5661,35,5,2022-03-01,3915.25,5361.19394269897,41.25,42.229745290319556,3.0,3.3246875409000496
0,0,0,2022-04-01,2915.25,5081.545688608079,38.75,41.0418435175024,2.25,3.3244367083054533
5679,46,4,2022-05-01,3085.0,4801.897434517421,25.75,39.85394174468375,2.5,3.324185875710843
6000,43,3,2022-06-01,4335.0,4522.249180427229,31.0,38.66603997186705,3.0,3.3239350431162467
5294,42,7,2022-07-01,4243.25,4242.600926336658,32.75,37.47813819904931,3.5,3.3236842105216646
9636,76,5,2022-08-01,6652.25,3962.9526722457667,51.75,36.2902364262317,4.75,3.323433377927054
6202,55,5,2022-09-01,6783.0,3683.3044181553414,54.0,35.102334653414076,5.0,3.3231825453324864
1000,10,1,2022-10-01,5533.0,3403.6561640646833,45.75,33.91443288059635,4.5,3.3229317127378617
2504,41,4,2022-11-01,4835.5,3124.007909973181,45.5,32.72653110777874,3.75,3.3226808801433227
0,0,0,2022-12-01,2426.5,2844.3596558829086,26.5,31.538629334961346,2.5,3.3224300475487043
1884,33,2,2023-01-01,1347.0,2564.711401792564,21.0,30.35072756214282,1.75,3.3221792149540974
